molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL1084601,CC(C)(CC(=O)N1C2CCC1CC2)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,66.0,active
CHEMBL1085598,CC(C)(CC(=O)N1CCCCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,160.0,active
CHEMBL1085597,CCOC(=O)N1CCN(C(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)CC1,63.0,active
CHEMBL1085596,CN1CCN(C(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)CC1,93.0,active
CHEMBL1085595,CC(C)(CC(=O)N1CCN(S(C)(=O)=O)CC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,24.0,active
CHEMBL1085333,CC(C)(CC(=O)N1CCOCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,20.0,active
CHEMBL1085332,CC(C)(CC(=O)N1CCC(=O)CC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,26.0,active
CHEMBL1085075,CC(C)(CC(=O)N1CC=CCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,18.0,active
CHEMBL1085074,CC(C)(CC(=O)N1CCCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,27.0,active
CHEMBL1085580,CC(C)(CC(=O)N1CCSC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,27.0,active
CHEMBL1085579,C[C@@H]1CCCN1C(=O)CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,32.0,active
CHEMBL1086039,CC(C)(CC(=O)N1CCC[C@H]1CO)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,24.0,active
CHEMBL1082465,CC(C)(CC(=O)N1CC[C@@H](F)C1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,39.0,active
CHEMBL1082464,CC(C)(CC(=O)N1CC[C@H](O)C1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,50.0,active
CHEMBL1082463,CC(C)(CC(=O)N1CC[C@@H](O)C1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,30.0,active
CHEMBL1082462,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,15.0,active
CHEMBL1086502,CC(C)(CC(=O)N1CC[C@@H](O)C1)NCC(=O)N1CCC[C@H]1C#N,180.0,active
CHEMBL1082997,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1CCC[C@H]1C#N,71.0,active
CHEMBL1082996,C#C[C@@H]1C[C@H](F)CN1C(=O)CC(C)(C)CC(=O)N[C@H]1C[C@@H]1c1cccc(Cl)c1,15.0,active
CHEMBL1085269,CN(C)C(=O)N1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,9.0,active
CHEMBL1085522,CC(C)NC(=O)N1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,120.0,active
CHEMBL1082707,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)N3CCCC3)C[C@@H]2C1,39.0,active
CHEMBL1082708,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)N3CCCCC3)C[C@@H]2C1,69.0,active
CHEMBL1082716,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)N3CCOCC3)C[C@@H]2C1,50.0,active
CHEMBL1083031,COC(=O)N1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,24.0,active
CHEMBL1083032,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)CO)C[C@@H]2C1,14.0,active
CHEMBL1086466,CN(C)C(=O)N1C[C@H]2C[C@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,83.0,active
CHEMBL1083287,CN(C)C(=O)N1C[C@H]2C[C@@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,13.0,active
CHEMBL1083588,CN(C)C(=O)N1C[C@H]2C[C@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,13.0,active
CHEMBL387050,O=C1c2ccccc2CN1CC(=O)N1CCC[C@H]1B(O)O,8000.0,intermediate
CHEMBL1243372,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCN1Cc2ccccc2C1=O,10.0,active
CHEMBL1243373,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1cccc2ccccc12,20000.0,inactive
CHEMBL1243374,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ccccc12,100000.0,inactive
CHEMBL1243402,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,inactive
CHEMBL1243403,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,inactive
CHEMBL1242939,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(Cl)cc3C2)C(=O)N1,100000.0,inactive
CHEMBL1242940,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(F)cc3C2)C(=O)N1,100000.0,inactive
CHEMBL1242966,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(C(F)(F)F)cc3C2)C(=O)N1,100000.0,inactive
CHEMBL1242967,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCc3ccccc3C2)C(=O)N1,100000.0,inactive
CHEMBL1242993,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCc3ccsc3C2)C(=O)N1,100000.0,inactive
CHEMBL1242994,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCn3cc(C(F)(F)F)nc3C2)C(=O)N1,100000.0,inactive
CHEMBL1243027,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCn3c(nnc3C(F)(F)F)C2)C(=O)N1,100000.0,inactive
CHEMBL1243028,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCN(c3ccc(F)cc3)CC2)C(=O)N1,100000.0,inactive
CHEMBL1243060,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCN(c3ccncc3)CC2)C(=O)N1,100000.0,inactive
CHEMBL1243061,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CC=C(c3ccc(Cl)cc3)CC2)C(=O)N1,100000.0,inactive
CHEMBL1243091,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCCC2)C(=O)N1,100000.0,inactive
CHEMBL1243092,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCCCC2)C(=O)N1,100000.0,inactive
CHEMBL1243093,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)Nc2ccccc2)C(=O)N1,100000.0,inactive
CHEMBL1243126,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,inactive
CHEMBL1243127,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(Cl)cc3C2)C(=O)N1,100000.0,inactive
CHEMBL1243153,N#C[C@@H]1CC(F)(F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,inactive
CHEMBL1243154,O=C1N[C@H](C(=O)N2CCSC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,100000.0,inactive
CHEMBL1243183,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,100000.0,inactive
CHEMBL1243184,O=C1N[C@H](C(=O)N2CCC[C@H]2B(O)O)C[C@H]1CC(=O)N1Cc2ccccc2C1,570.0,active
CHEMBL1243215,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,inactive
CHEMBL1243216,NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,inactive
CHEMBL1243248,N#C[C@@H]1CCCN1C(=O)[C@@H]1CC(CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,inactive
CHEMBL1276590,N[C@@H](CC(=O)N1CCN2C(=O)OCC2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,2300.0,intermediate
CHEMBL1276619,CN1CC2CN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CCN2C1=O.O=C(O)/C=C/C(=O)O,1240.0,intermediate
CHEMBL1276682,N[C@@H](CC(=O)N1CCN2C(=O)N(Cc3ccc(F)cc3)CC2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,1236.0,intermediate
CHEMBL1276591,N[C@@H](CC(=O)N1CCN2C(=O)NCC2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,1060.0,intermediate
CHEMBL1276620,CCN1CC2CN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CCN2C1=O.O=C(O)/C=C/C(=O)O,460.0,active
CHEMBL1275851,COc1ccc(CN2CC3CN(C(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCN3C2=O)cc1.O=C(O)/C=C/C(=O)O,360.0,active
CHEMBL1276650,N[C@@H](CC(=O)N1CCN2C(=O)N(Cc3ccccc3)CC2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,300.0,active
CHEMBL1275853,COc1cccc(CN2CC3CN(C(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCN3C2=O)c1.O=C(O)/C=C/C(=O)O,124.0,active
CHEMBL1275854,COc1cc(CN2CC3CN(C(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCN3C2=O)cc(OC)c1.O=C(O)/C=C/C(=O)O,114.0,active
CHEMBL1275852,COc1ccccc1CN1CC2CN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CCN2C1=O.O=C(O)/C=C/C(=O)O,101.0,active
CHEMBL1288231,Cl.Cn1c(=O)[nH]c2cc(N3CCC[C@@](C)(N)C3)n(Cc3ccccc3)c2c1=O,1.8,active
CHEMBL1288232,Cl.Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2ccccc2C#N)n(C)c1=O,36.0,active
CHEMBL1288260,Cl.Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2Cl)n(C)c1=O,28.0,active
CHEMBL1288261,Cc1ccc(F)cc1Cn1c(N2CCC[C@@](C)(N)C2)cc2c1c(=O)n(C)c(=O)n2C.Cl,27.0,active
CHEMBL1288288,CCn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1C#N.Cl,12.0,active
CHEMBL1288289,CN(C)C(=O)Cn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1Cl.Cl,13.0,active
CHEMBL1287844,Cl.Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2Cl)n(CCCO)c1=O,23.0,active
CHEMBL1287845,CCOCCCn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1Cl.Cl,122.0,active
CHEMBL1287874,Cl.Cn1cnc2cc(N3CCC[C@@](C)(N)C3)n(Cc3cc(F)ccc3Cl)c2c1=O,103.0,active
CHEMBL1287875,Cl.Cn1cnc2cc(N3CCC[C@@](C)(N)C3)n(Cc3cc(F)ccc3C#N)c2c1=O,87.0,active
CHEMBL1287901,Cc1ccc(F)cc1Cn1c(N2CCC[C@@](C)(N)C2)cc2ncn(C)c(=O)c21.Cl,23.0,active
CHEMBL1287902,Cl.Cn1cnc2cc(N3CCC[C@@](C)(N)C3)n(Cc3ccccc3C#N)c2c1=O,151.0,active
CHEMBL3216724,COC(=O)c1cccc(NC(=O)Cc2c(C)nc(CC(C)C)c(CN)c2-c2ccc(C)cc2)c1.Cl.Cl,3.7,active
CHEMBL3216940,Cc1ccc(-c2c(CC(=O)Nc3cccc(C(=O)O)c3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,19.0,active
CHEMBL3216270,Cc1ccc(-c2c(CC(=O)Nc3cccc(C(N)=O)c3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,8.1,active
CHEMBL3215827,CC(=O)c1cccc(NC(=O)Cc2c(C)nc(CC(C)C)c(CN)c2-c2ccc(C)cc2)c1.Cl.Cl,1.8,active
CHEMBL3216271,COC(=O)c1ccccc1NC(=O)Cc1c(C)nc(CC(C)C)c(CN)c1-c1ccc(C)cc1.Cl.Cl,19.0,active
CHEMBL3216483,COC(=O)c1cscc1NC(=O)Cc1c(C)nc(CC(C)C)c(CN)c1-c1ccc(C)cc1.Cl.Cl,23.0,active
CHEMBL3216272,Cc1ccc(-c2c(CC(=O)Nc3cscc3C(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,30.0,active
CHEMBL1644844,Cc1ccc(-c2c(CC(=O)Nc3cccc([S+](C)[O-])c3)c(C)nc(CC(C)C)c2CN)cc1.Cl,2.8,active
CHEMBL3217158,Cc1ccc(-c2c(CC(=O)Nc3cccc(S(C)(=O)=O)c3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,8.2,active
CHEMBL3215828,COC(=O)C1CCN(C(=O)Cc2c(C)nc(CC(C)C)c(CN)c2-c2ccc(C)cc2)C1.Cl.Cl,11.0,active
CHEMBL3215611,Cc1ccc(-c2c(CC(=O)N3CCC(S(C)(=O)=O)C3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,53.0,active
CHEMBL3216064,COC(=O)[C@@H]1CCCN1C(=O)Cc1c(C)nc(CC(C)C)c(CN)c1-c1ccc(C)cc1.Cl.Cl,1.1,active
CHEMBL3216485,Cc1ccc(-c2c(CC(=O)N3CCC[C@H]3C(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,2.9,active
CHEMBL3216725,Cc1ccc(-c2c(CC(=O)N3CCC[C@H]3C(N)=O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,1.1,active
CHEMBL3216941,COC(=O)[C@H]1CCCN1C(=O)Cc1c(C)nc(CC(C)C)c(CN)c1-c1ccc(C)cc1.Cl.Cl,23.0,active
CHEMBL3216726,Cc1ccc(-c2c(CC(=O)N3CCC[C@@H]3C(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,7.8,active
CHEMBL3217159,Cc1ccc(-c2c(CC(=O)N3CCC[C@@H]3C(N)=O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,12.0,active
CHEMBL3216727,CNC(=O)Cc1c(C)nc(CC(C)C)c(CN)c1-c1ccc(C)cc1.Cl.Cl,69.0,active
CHEMBL3216942,COC(=O)CNC(=O)Cc1c(C)nc(CC(C)C)c(CN)c1-c1ccc(C)cc1.Cl.Cl,17.0,active
CHEMBL3217160,Cc1ccc(-c2c(CC(=O)NCC(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,73.0,active
CHEMBL1614729,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)O)cc1,18.0,active
CHEMBL1651763,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2sccc2c1=O,0.87,active
CHEMBL1651764,Cc1csc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c12,1.32,active
CHEMBL1651765,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2scc(C(F)(F)F)c2c1=O,88.82,active
CHEMBL1651766,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccsc2c1=O,0.33,active
CHEMBL1651767,Cc1csc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc12,1.72,active
CHEMBL1650449,Cn1c(=O)cc(N2CCC[C@@](C)(N)C2)n(Cc2cc(F)ccc2C#N)c1=O,10.0,active
CHEMBL1650448,Cn1c(=O)cc(N2CCCCC(N)C2)n(Cc2ccccc2C#N)c1=O,3800.0,intermediate
CHEMBL1650447,Cn1c(=O)cc(NC2CCCCNC2)n(Cc2ccccc2C#N)c1=O,590.0,active
CHEMBL1650446,CCn1c(=O)cc(NCCN)n(Cc2ccccc2C#N)c1=O,17000.0,inactive
CHEMBL1650445,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2c(F)ccc(F)c2Cl)c1=O,830.0,active
CHEMBL1650444,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(Cl)ccc2Cl)c1=O,27.0,active
CHEMBL1650443,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,4.0,active
CHEMBL1650442,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccc(F)cc2Cl)c1=O,890.0,active
CHEMBL1650441,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Cl)c1=O,14.0,active
CHEMBL1650440,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Br)c1=O,8.0,active
CHEMBL1650439,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2Br)c1=O,12.0,active
CHEMBL1650438,N[C@@H]1CCCN(c2cc(=O)[nH]c(=O)n2Cc2ccccc2Br)C1,36.0,active
CHEMBL1650437,CCn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,68.0,active
CHEMBL1650436,Cn1c(=O)c(Cl)c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,57.0,active
CHEMBL1650435,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)cc(=O)[nH]c1=O,4.0,active
CHEMBL1650434,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(Br)c1=O,6.0,active
CHEMBL1650433,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(Cl)c1=O,8.0,active
CHEMBL1650432,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,8.0,active
CHEMBL1650431,N#Cc1cc(F)ccc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,430.0,active
CHEMBL1650430,N#Cc1ccsc1Cn1c(N2CCC[C@@H](N)C2)ncc(Br)c1=O,3.0,active
CHEMBL1650429,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(/C=C/c2cccnc2)c1=O,6.0,active
CHEMBL1650428,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(/C=C/c2ccc(F)cc2)c1=O,21.0,active
CHEMBL1650427,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(/C=C/c2ccccc2)c1=O,22.0,active
CHEMBL1650426,C=Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,8.0,active
CHEMBL1650425,CC(C)(C)C#Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,570.0,active
CHEMBL1650424,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(C#CCO)c1=O,20.0,active
CHEMBL1650423,CC#Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,5.0,active
CHEMBL1650422,C#Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,5.0,active
CHEMBL1650421,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(N2CCCC2)c1=O,200.0,active
CHEMBL1650420,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2cc[nH]c2)c1=O,5.0,active
CHEMBL1650419,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1-c1ccoc1,77.0,active
CHEMBL1650418,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccoc2)c1=O,12.0,active
CHEMBL1650417,COc1ccccc1-c1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,990.0,active
CHEMBL1650416,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccccc2F)c1=O,240.0,active
CHEMBL1650415,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1-c1ccccc1,540.0,active
CHEMBL1650414,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccccc2)c1=O,23.0,active
CHEMBL1650413,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(c1=O)CCCC2,13.0,active
CHEMBL1650412,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc(-c2ccccc2)cc1=O,23.0,active
CHEMBL1650411,COc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,4.0,active
CHEMBL1650410,CCc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,17.0,active
CHEMBL1650409,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1C,10.0,active
CHEMBL1650408,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(I)c1=O,6.0,active
CHEMBL1650407,CC(C)(C)c1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1Br,7400.0,intermediate
CHEMBL1650406,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1Br,8.0,active
CHEMBL1235761,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(Br)c1=O,5.0,active
CHEMBL1650405,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(Cl)c1=O,7.0,active
CHEMBL1650403,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nccc1=O,14.0,active
CHEMBL1650404,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,6.0,active
CHEMBL3216493,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(CCC(=O)O)cc23)cc1.Cl.Cl,23.0,active
CHEMBL3215844,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(CCCC(=O)O)cc23)cc1.Cl.Cl,8.7,active
CHEMBL3216279,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(CCCCC(=O)O)cc23)cc1.Cl.Cl,9.6,active
CHEMBL3216495,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(CCCCCC(=O)O)cc23)cc1.Cl.Cl,6.6,active
CHEMBL3142227,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(N4CC(=O)NCC4=O)cc23)cc1.Cl.Cl,1.1,active
CHEMBL3215845,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)O)cc1.Cl.Cl,18.0,active
CHEMBL3216734,Cc1ccc(-c2c(CC(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,20.0,active
CHEMBL3216954,Cc1ccc(-c2c(CCC(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,39.0,active
CHEMBL3216718,Cc1ccc(-c2c(/C=C/C(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,66.0,active
CHEMBL3216937,CCCc1nc(C)c(C(=O)O)c(-c2ccc(C)cc2)c1CN.Cl.Cl,57.0,active
CHEMBL3216477,CCCCc1nc(C)c(C(=O)O)c(-c2ccc(C)cc2)c1CN.Cl.Cl,58.0,active
CHEMBL3216938,Cc1ccc(-c2c(CN)c(CC(C)(C)C)nc(C)c2C(=O)O)cc1.Cl.Cl,18.0,active
CHEMBL3216719,CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1C(=O)O.Cl.Cl,5.7,active
CHEMBL3215820,CCCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1C(=O)O.Cl.Cl,4.4,active
CHEMBL3215608,Cc1ccc(-c2c(CN)c(CC(C)(C)C)nc(C(C)C)c2C(=O)O)cc1.Cl.Cl,19.0,active
CHEMBL3215606,Cc1ccc(-c2c(CN)c(CC(C)(C)C)nc(CC(C)C)c2C(=O)O)cc1.Cl.Cl,4.6,active
CHEMBL3216060,Cc1ccc(-c2c(CN)c(CC(C)(C)C)nc(Cc3ccccc3)c2C(=O)O)cc1.Cl.Cl,2.5,active
CHEMBL3215607,Cc1ccc(-c2c(CC(=O)O)c(C)nc(CC(C)(C)C)c2CN)cc1.Cl.Cl,10.0,active
CHEMBL1672127,CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1CC(=O)O.O,5.3,active
CHEMBL1683476,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)O)Cc1cc(F)c(F)cc1F,601.0,active
CHEMBL1683477,COC(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,204.0,active
CHEMBL1683478,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCC(=O)O)Cc1cc(F)c(F)cc1F,212.0,active
CHEMBL1683479,CCOC(=O)CNC(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,101.0,active
CHEMBL1683480,CN(C)C(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,1700.0,intermediate
CHEMBL1683481,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)N1CCOCC1)Cc1cc(F)c(F)cc1F,807.0,active
CHEMBL1683482,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)N1CCNCC1)Cc1cc(F)c(F)cc1F,680.0,active
CHEMBL1683483,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccoc1)Cc1cc(F)c(F)cc1F,88.0,active
CHEMBL1681806,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccccc1)Cc1cc(F)c(F)cc1F,77.0,active
CHEMBL1683484,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccncc1)Cc1cc(F)c(F)cc1F,357.0,active
CHEMBL1683485,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccc(O)cc1)Cc1cc(F)c(F)cc1F,328.0,active
CHEMBL1683486,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccc(C(=O)O)cc1)Cc1cc(F)c(F)cc1F,229.0,active
CHEMBL1683487,CCOC(=O)COc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,41.0,active
CHEMBL1683488,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccc(OCC(=O)O)cc1)Cc1cc(F)c(F)cc1F,51.0,active
CHEMBL1683489,CCOC(=O)COc1cccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)c1.Cl,95.0,active
CHEMBL1683490,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,102.0,active
